Item Name,EnchantLevel,EnchantRatio,BreakRatio,MinDowngrade,MaxDowngrade,Gold
Dangerous desire's Blouse,12,20.0,25.0,1,2,7
Dangerous desire's Blouse,13,15.0,25.0,1,2,12
Dangerous desire's Blouse,14,5.0,25.0,1,2,18
Dangerous desire's Blouse,15,1.0,25.0,1,2,30
Dangerous desire's Bonnet,1,100.0,0.0,0,0,0
Dangerous desire's Bonnet,2,100.0,0.0,0,0,0
Dangerous desire's Bonnet,3,100.0,0.0,0,0,0
Dangerous desire's Bonnet,4,100.0,0.0,0,0,0
Dangerous desire's Bonnet,5,100.0,0.0,0,0,0
Dangerous desire's Bonnet,6,100.0,0.0,0,0,0
Dangerous desire's Bonnet,7,45.0,25.0,0,1,0
Dangerous desire's Bonnet,8,40.0,25.0,0,2,0
Dangerous desire's Bonnet,9,35.0,25.0,0,2,0
Dangerous desire's Bonnet,10,30.0,25.0,1,2,1
Dangerous desire's Bonnet,11,25.0,25.0,1,2,2
Dangerous desire's Bonnet,12,20.0,25.0,1,2,3
Dangerous desire's Bonnet,13,15.0,25.0,1,2,6
Dangerous desire's Bonnet,14,5.0,25.0,1,2,9
Dangerous desire's Bonnet,15,1.0,25.0,1,2,15
Dangerous desire's Booties,1,100.0,0.0,0,0,0
Dangerous desire's Booties,2,100.0,0.0,0,0,0
Dangerous desire's Booties,3,100.0,0.0,0,0,0
Dangerous desire's Booties,4,100.0,0.0,0,0,0
Dangerous desire's Booties,5,100.0,0.0,0,0,0
Dangerous desire's Booties,6,100.0,0.0,0,0,0
Dangerous desire's Booties,7,45.0,25.0,0,1,0
Dangerous desire's Booties,8,40.0,25.0,0,2,0
Dangerous desire's Booties,9,35.0,25.0,0,2,0
Dangerous desire's Booties,10,30.0,25.0,1,2,0
Dangerous desire's Booties,11,25.0,25.0,1,2,1
Dangerous desire's Booties,12,20.0,25.0,1,2,2
Dangerous desire's Booties,13,15.0,25.0,1,2,3
Dangerous desire's Booties,14,5.0,25.0,1,2,5
Dangerous desire's Booties,15,1.0,25.0,1,2,8
Dangerous desire's Boots,1,100.0,0.0,0,0,0
Dangerous desire's Boots,2,100.0,0.0,0,0,0
Dangerous desire's Boots,3,100.0,0.0,0,0,0
Dangerous desire's Boots,4,100.0,0.0,0,0,0
Dangerous desire's Boots,5,100.0,0.0,0,0,0
Dangerous desire's Boots,6,100.0,0.0,0,0,0
Dangerous desire's Boots,7,45.0,25.0,0,1,0
Dangerous desire's Boots,8,40.0,25.0,0,2,0
Dangerous desire's Boots,9,35.0,25.0,0,2,0
Dangerous desire's Boots,10,30.0,25.0,1,2,0
Dangerous desire's Boots,11,25.0,25.0,1,2,1
Dangerous desire's Boots,12,20.0,25.0,1,2,2
Dangerous desire's Boots,13,15.0,25.0,1,2,3
Dangerous desire's Boots,14,5.0,25.0,1,2,5
Dangerous desire's Boots,15,1.0,25.0,1,2,8
Dangerous desire's Bracelets,1,100.0,0.0,0,0,0
Dangerous desire's Bracelets,2,100.0,0.0,0,0,1
Dangerous desire's Bracelets,3,100.0,0.0,0,0,1
Dangerous desire's Bracelets,4,100.0,0.0,0,0,1
Dangerous desire's Bracelets,5,100.0,0.0,0,0,1
Dangerous desire's Bracelets,6,100.0,0.0,0,0,1
Dangerous desire's Bracelets,7,45.0,25.0,0,1,2
Dangerous desire's Bracelets,8,40.0,25.0,0,2,2
Dangerous desire's Bracelets,9,35.0,25.0,0,2,2
Dangerous desire's Bracelets,10,30.0,25.0,1,2,4
Dangerous desire's Bracelets,11,25.0,25.0,1,2,6
Dangerous desire's Bracelets,12,20.0,25.0,1,2,10
Dangerous desire's Bracelets,13,15.0,25.0,1,2,17
Dangerous desire's Bracelets,14,5.0,25.0,1,2,25
Dangerous desire's Bracelets,15,1.0,25.0,1,2,43
Dangerous desire's Bubble Gun,1,100.0,0.0,0,0,1
Dangerous desire's Bubble Gun,2,100.0,0.0,0,0,2
Dangerous desire's Bubble Gun,3,100.0,0.0,0,0,2
Dangerous desire's Bubble Gun,4,100.0,0.0,0,0,3
Dangerous desire's Bubble Gun,5,100.0,0.0,0,0,3
Dangerous desire's Bubble Gun,6,100.0,0.0,0,0,3
Dangerous desire's Bubble Gun,7,45.0,25.0,0,1,4
Dangerous desire's Bubble Gun,8,40.0,25.0,0,2,4
Dangerous desire's Bubble Gun,9,35.0,25.0,0,2,5
Dangerous desire's Bubble Gun,10,30.0,25.0,1,2,8
Dangerous desire's Bubble Gun,11,25.0,25.0,1,2,13
Dangerous desire's Bubble Gun,12,20.0,25.0,1,2,20
Dangerous desire's Bubble Gun,13,15.0,25.0,1,2,34
Dangerous desire's Bubble Gun,14,5.0,25.0,1,2,51
Dangerous desire's Bubble Gun,15,1.0,25.0,1,2,86
Dangerous desire's Cannon,1,100.0,0.0,0,0,1
Dangerous desire's Cannon,2,100.0,0.0,0,0,2
Dangerous desire's Cannon,3,100.0,0.0,0,0,2
Dangerous desire's Cannon,4,100.0,0.0,0,0,3
Dangerous desire's Cannon,5,100.0,0.0,0,0,3
Dangerous desire's Cannon,6,100.0,0.0,0,0,3
Dangerous desire's Cannon,7,45.0,25.0,0,1,4
Dangerous desire's Cannon,8,40.0,25.0,0,2,4
Dangerous desire's Cannon,9,35.0,25.0,0,2,5
Dangerous desire's Cannon,10,30.0,25.0,1,2,8
Dangerous desire's Cannon,11,25.0,25.0,1,2,13
Dangerous desire's Cannon,12,20.0,25.0,1,2,20
Dangerous desire's Cannon,13,15.0,25.0,1,2,34
Dangerous desire's Cannon,14,5.0,25.0,1,2,51
Dangerous desire's Cannon,15,1.0,25.0,1,2,86
Dangerous desire's Chakram,1,100.0,0.0,0,0,1
Dangerous desire's Chakram,2,100.0,0.0,0,0,2
Dangerous desire's Chakram,3,100.0,0.0,0,0,2
Dangerous desire's Chakram,4,100.0,0.0,0,0,3
Dangerous desire's Chakram,5,100.0,0.0,0,0,3
Dangerous desire's Chakram,6,100.0,0.0,0,0,3
Dangerous desire's Chakram,7,45.0,25.0,0,1,4
Dangerous desire's Chakram,8,40.0,25.0,0,2,4
Dangerous desire's Chakram,9,35.0,25.0,0,2,5
Dangerous desire's Chakram,10,30.0,25.0,1,2,8
Dangerous desire's Chakram,11,25.0,25.0,1,2,13
Dangerous desire's Chakram,12,20.0,25.0,1,2,20
Dangerous desire's Chakram,13,15.0,25.0,1,2,34
Dangerous desire's Chakram,14,5.0,25.0,1,2,51
Dangerous desire's Chakram,15,1.0,25.0,1,2,86
Dangerous desire's Charm,1,100.0,0.0,0,0,0
Dangerous desire's Charm,2,100.0,0.0,0,0,1
Dangerous desire's Charm,3,100.0,0.0,0,0,1
Dangerous desire's Charm,4,100.0,0.0,0,0,1
Dangerous desire's Charm,5,100.0,0.0,0,0,1
Dangerous desire's Charm,6,100.0,0.0,0,0,1
Dangerous desire's Charm,7,45.0,25.0,0,1,2
Dangerous desire's Charm,8,40.0,25.0,0,2,2
Dangerous desire's Charm,9,35.0,25.0,0,2,2
Dangerous desire's Charm,10,30.0,25.0,1,2,4
Dangerous desire's Charm,11,25.0,25.0,1,2,6
Dangerous desire's Charm,12,20.0,25.0,1,2,10
Dangerous desire's Charm,13,15.0,25.0,1,2,17
Dangerous desire's Charm,14,5.0,25.0,1,2,25
Dangerous desire's Charm,15,1.0,25.0,1,2,43
Dangerous desire's Chori,1,100.0,0.0,0,0,0
Dangerous desire's Chori,2,100.0,0.0,0,0,0
Dangerous desire's Chori,3,100.0,0.0,0,0,0
Dangerous desire's Chori,4,100.0,0.0,0,0,1
Dangerous desire's Chori,5,100.0,0.0,0,0,1
Dangerous desire's Chori,6,100.0,0.0,0,0,1
Dangerous desire's Chori,7,45.0,25.0,0,1,1
Dangerous desire's Chori,8,40.0,25.0,0,2,1
Dangerous desire's Chori,9,35.0,25.0,0,2,1
Dangerous desire's Chori,10,30.0,25.0,1,2,3
Dangerous desire's Chori,11,25.0,25.0,1,2,4
Dangerous desire's Chori,12,20.0,25.0,1,2,7
Dangerous desire's Chori,13,15.0,25.0,1,2,12
Dangerous desire's Chori,14,5.0,25.0,1,2,18
Dangerous desire's Chori,15,1.0,25.0,1,2,30
Dangerous desire's Crossbow,1,100.0,0.0,0,0,1
Dangerous desire's Crossbow,2,100.0,0.0,0,0,2
Dangerous desire's Crossbow,3,100.0,0.0,0,0,2
Dangerous desire's Crossbow,4,100.0,0.0,0,0,3
Dangerous desire's Crossbow,5,100.0,0.0,0,0,3
Dangerous desire's Crossbow,6,100.0,0.0,0,0,3
Dangerous desire's Crossbow,7,45.0,25.0,0,1,4
Dangerous desire's Crossbow,8,40.0,25.0,0,2,4
Dangerous desire's Crossbow,9,35.0,25.0,0,2,5
Dangerous desire's Crossbow,10,30.0,25.0,1,2,8
Dangerous desire's Crossbow,11,25.0,25.0,1,2,13
Dangerous desire's Crossbow,12,20.0,25.0,1,2,20
Dangerous desire's Crossbow,13,15.0,25.0,1,2,34
Dangerous desire's Crossbow,14,5.0,25.0,1,2,51
Dangerous desire's Crossbow,15,1.0,25.0,1,2,86
Dangerous desire's Cuffs,1,100.0,0.0,0,0,0
Dangerous desire's Cuffs,2,100.0,0.0,0,0,0
Dangerous desire's Cuffs,3,100.0,0.0,0,0,0
Dangerous desire's Cuffs,4,100.0,0.0,0,0,0
Dangerous desire's Cuffs,5,100.0,0.0,0,0,0
Dangerous desire's Cuffs,6,100.0,0.0,0,0,0
Dangerous desire's Cuffs,7,45.0,25.0,0,1,0
Dangerous desire's Cuffs,8,40.0,25.0,0,2,0
Dangerous desire's Cuffs,9,35.0,25.0,0,2,0
Dangerous desire's Cuffs,10,30.0,25.0,1,2,0
Dangerous desire's Cuffs,11,25.0,25.0,1,2,1
Dangerous desire's Cuffs,12,20.0,25.0,1,2,2
Dangerous desire's Cuffs,13,15.0,25.0,1,2,3
Dangerous desire's Cuffs,14,5.0,25.0,1,2,5
Dangerous desire's Cuffs,15,1.0,25.0,1,2,8
Dangerous desire's Dagger,1,100.0,0.0,0,0,1
Dangerous desire's Dagger,2,100.0,0.0,0,0,2
Dangerous desire's Dagger,3,100.0,0.0,0,0,2
Dangerous desire's Dagger,4,100.0,0.0,0,0,3
Dangerous desire's Dagger,5,100.0,0.0,0,0,3
Dangerous desire's Dagger,6,100.0,0.0,0,0,3
Dangerous desire's Dagger,7,45.0,25.0,0,1,4
Dangerous desire's Dagger,8,40.0,25.0,0,2,4
Dangerous desire's Dagger,9,35.0,25.0,0,2,5
Dangerous desire's Dagger,10,30.0,25.0,1,2,8
Dangerous desire's Dagger,11,25.0,25.0,1,2,13
Dangerous desire's Dagger,12,20.0,25.0,1,2,20
Dangerous desire's Dagger,13,15.0,25.0,1,2,34
Dangerous desire's Dagger,14,5.0,25.0,1,2,51
Dangerous desire's Dagger,15,1.0,25.0,1,2,86
Dangerous desire's Fan,1,100.0,0.0,0,0,1
Dangerous desire's Fan,2,100.0,0.0,0,0,2
Dangerous desire's Fan,3,100.0,0.0,0,0,2
Dangerous desire's Fan,4,100.0,0.0,0,0,3
Dangerous desire's Fan,5,100.0,0.0,0,0,3
Dangerous desire's Fan,6,100.0,0.0,0,0,3
Dangerous desire's Fan,7,45.0,25.0,0,1,4
Dangerous desire's Fan,8,40.0,25.0,0,2,4
Dangerous desire's Fan,9,35.0,25.0,0,2,5
Dangerous desire's Fan,10,30.0,25.0,1,2,8
Dangerous desire's Fan,11,25.0,25.0,1,2,13
Dangerous desire's Fan,12,20.0,25.0,1,2,20
Dangerous desire's Fan,13,15.0,25.0,1,2,34
Dangerous desire's Fan,14,5.0,25.0,1,2,51
Dangerous desire's Fan,15,1.0,25.0,1,2,86
Dangerous desire's Flail,1,100.0,0.0,0,0,1
Dangerous desire's Flail,2,100.0,0.0,0,0,2
Dangerous desire's Flail,3,100.0,0.0,0,0,2
Dangerous desire's Flail,4,100.0,0.0,0,0,3
Dangerous desire's Flail,5,100.0,0.0,0,0,3
Dangerous desire's Flail,6,100.0,0.0,0,0,3
Dangerous desire's Flail,7,45.0,25.0,0,1,4
Dangerous desire's Flail,8,40.0,25.0,0,2,4
Dangerous desire's Flail,9,35.0,25.0,0,2,5
Dangerous desire's Flail,10,30.0,25.0,1,2,8
Dangerous desire's Flail,11,25.0,25.0,1,2,13
Dangerous desire's Flail,12,20.0,25.0,1,2,20
Dangerous desire's Flail,13,15.0,25.0,1,2,34
Dangerous desire's Flail,14,5.0,25.0,1,2,51
Dangerous desire's Flail,15,1.0,25.0,1,2,86
Dangerous desire's Galero,1,100.0,0.0,0,0,0
Dangerous desire's Galero,2,100.0,0.0,0,0,0
Dangerous desire's Galero,3,100.0,0.0,0,0,0
Dangerous desire's Galero,4,100.0,0.0,0,0,0
Dangerous desire's Galero,5,100.0,0.0,0,0,0
Dangerous desire's Galero,6,100.0,0.0,0,0,0
Dangerous desire's Galero,7,45.0,25.0,0,1,0
Dangerous desire's Galero,8,40.0,25.0,0,2,0
Dangerous desire's Galero,9,35.0,25.0,0,2,0
Dangerous desire's Galero,10,30.0,25.0,1,2,1
Dangerous desire's Galero,11,25.0,25.0,1,2,2
Dangerous desire's Galero,12,20.0,25.0,1,2,3
Dangerous desire's Galero,13,15.0,25.0,1,2,6
Dangerous desire's Galero,14,5.0,25.0,1,2,9
Dangerous desire's Galero,15,1.0,25.0,1,2,15
Dangerous desire's Gauntlets,1,100.0,0.0,0,0,0
Dangerous desire's Gauntlets,2,100.0,0.0,0,0,1
Dangerous desire's Gauntlets,3,100.0,0.0,0,0,1
Dangerous desire's Gauntlets,4,100.0,0.0,0,0,1
Dangerous desire's Gauntlets,5,100.0,0.0,0,0,1
Dangerous desire's Gauntlets,6,100.0,0.0,0,0,1
Dangerous desire's Gauntlets,7,45.0,25.0,0,1,2
Dangerous desire's Gauntlets,8,40.0,25.0,0,2,2
Dangerous desire's Gauntlets,9,35.0,25.0,0,2,2
Dangerous desire's Gauntlets,10,30.0,25.0,1,2,4
Dangerous desire's Gauntlets,11,25.0,25.0,1,2,6
Dangerous desire's Gauntlets,12,20.0,25.0,1,2,10
Dangerous desire's Gauntlets,13,15.0,25.0,1,2,17
Dangerous desire's Gauntlets,14,5.0,25.0,1,2,25
Dangerous desire's Gauntlets,15,1.0,25.0,1,2,43
Dangerous desire's Gloves,1,100.0,0.0,0,0,0
Dangerous desire's Gloves,2,100.0,0.0,0,0,0
Dangerous desire's Gloves,3,100.0,0.0,0,0,0
Dangerous desire's Gloves,4,100.0,0.0,0,0,0
Dangerous desire's Gloves,5,100.0,0.0,0,0,0
Dangerous desire's Gloves,6,100.0,0.0,0,0,0
Dangerous desire's Gloves,7,45.0,25.0,0,1,0
Dangerous desire's Gloves,8,40.0,25.0,0,2,0
Dangerous desire's Gloves,9,35.0,25.0,0,2,0
Dangerous desire's Gloves,10,30.0,25.0,1,2,0
Dangerous desire's Gloves,11,25.0,25.0,1,2,1
Dangerous desire's Gloves,12,20.0,25.0,1,2,2
Dangerous desire's Gloves,13,15.0,25.0,1,2,3
Dangerous desire's Gloves,14,5.0,25.0,1,2,5
Dangerous desire's Gloves,15,1.0,25.0,1,2,8
Dangerous desire's Greaves,1,100.0,0.0,0,0,0
Dangerous desire's Greaves,2,100.0,0.0,0,0,0
Dangerous desire's Greaves,3,100.0,0.0,0,0,0
Dangerous desire's Greaves,4,100.0,0.0,0,0,0
Dangerous desire's Greaves,5,100.0,0.0,0,0,0
Dangerous desire's Greaves,6,100.0,0.0,0,0,1
Dangerous desire's Greaves,7,45.0,25.0,0,1,1
Dangerous desire's Greaves,8,40.0,25.0,0,2,1
Dangerous desire's Greaves,9,35.0,25.0,0,2,1
Dangerous desire's Greaves,10,30.0,25.0,1,2,2
Dangerous desire's Greaves,11,25.0,25.0,1,2,3
Dangerous desire's Greaves,12,20.0,25.0,1,2,5
Dangerous desire's Greaves,13,15.0,25.0,1,2,9
Dangerous desire's Greaves,14,5.0,25.0,1,2,14
Dangerous desire's Greaves,15,1.0,25.0,1,2,23
Dangerous desire's Hammer,1,100.0,0.0,0,0,1
Dangerous desire's Hammer,2,100.0,0.0,0,0,2
Dangerous desire's Hammer,3,100.0,0.0,0,0,2
Dangerous desire's Hammer,4,100.0,0.0,0,0,3
Dangerous desire's Hammer,5,100.0,0.0,0,0,3
Dangerous desire's Hammer,6,100.0,0.0,0,0,3
Dangerous desire's Hammer,7,45.0,25.0,0,1,4
Dangerous desire's Hammer,8,40.0,25.0,0,2,4
Dangerous desire's Hammer,9,35.0,25.0,0,2,5
Dangerous desire's Hammer,10,30.0,25.0,1,2,8
Dangerous desire's Hammer,11,25.0,25.0,1,2,13
Dangerous desire's Hammer,12,20.0,25.0,1,2,20
Dangerous desire's Hammer,13,15.0,25.0,1,2,34
Dangerous desire's Hammer,14,5.0,25.0,1,2,51
Dangerous desire's Hammer,15,1.0,25.0,1,2,86
Dangerous desire's Headband,1,100.0,0.0,0,0,0
Dangerous desire's Headband,2,100.0,0.0,0,0,0
Dangerous desire's Headband,3,100.0,0.0,0,0,0
Dangerous desire's Headband,4,100.0,0.0,0,0,0
Dangerous desire's Headband,5,100.0,0.0,0,0,0
Dangerous desire's Headband,6,100.0,0.0,0,0,0
Dangerous desire's Headband,7,45.0,25.0,0,1,0
Dangerous desire's Headband,8,40.0,25.0,0,2,0
Dangerous desire's Headband,9,35.0,25.0,0,2,0
Dangerous desire's Headband,10,30.0,25.0,1,2,1
Dangerous desire's Headband,11,25.0,25.0,1,2,2
Dangerous desire's Headband,12,20.0,25.0,1,2,3
Dangerous desire's Headband,13,15.0,25.0,1,2,6
Dangerous desire's Headband,14,5.0,25.0,1,2,9
Dangerous desire's Headband,15,1.0,25.0,1,2,15
Dangerous desire's Heels,1,100.0,0.0,0,0,0
Dangerous desire's Heels,2,100.0,0.0,0,0,0
Dangerous desire's Heels,3,100.0,0.0,0,0,0
Dangerous desire's Heels,4,100.0,0.0,0,0,0
Dangerous desire's Heels,5,100.0,0.0,0,0,0
Dangerous desire's Heels,6,100.0,0.0,0,0,0
Dangerous desire's Heels,7,45.0,25.0,0,1,0
Dangerous desire's Heels,8,40.0,25.0,0,2,0
Dangerous desire's Heels,9,35.0,25.0,0,2,0
Dangerous desire's Heels,10,30.0,25.0,1,2,0
Dangerous desire's Heels,11,25.0,25.0,1,2,1
Dangerous desire's Heels,12,20.0,25.0,1,2,2
Dangerous desire's Heels,13,15.0,25.0,1,2,3
Dangerous desire's Heels,14,5.0,25.0,1,2,5
Dangerous desire's Heels,15,1.0,25.0,1,2,8
Dangerous desire's Helmet,1,100.0,0.0,0,0,0
Dangerous desire's Helmet,2,100.0,0.0,0,0,0
Dangerous desire's Helmet,3,100.0,0.0,0,0,0
Dangerous desire's Helmet,4,100.0,0.0,0,0,0
Dangerous desire's Helmet,5,100.0,0.0,0,0,0
Dangerous desire's Helmet,6,100.0,0.0,0,0,0
Dangerous desire's Helmet,7,45.0,25.0,0,1,0
Dangerous desire's Helmet,8,40.0,25.0,0,2,0
Dangerous desire's Helmet,9,35.0,25.0,0,2,0
Dangerous desire's Helmet,10,30.0,25.0,1,2,1
Dangerous desire's Helmet,11,25.0,25.0,1,2,2
Dangerous desire's Helmet,12,20.0,25.0,1,2,3
Dangerous desire's Helmet,13,15.0,25.0,1,2,6
Dangerous desire's Helmet,14,5.0,25.0,1,2,9
Dangerous desire's Helmet,15,1.0,25.0,1,2,15
Dangerous desire's Jutti,1,100.0,0.0,0,0,0
Dangerous desire's Jutti,2,100.0,0.0,0,0,0
Dangerous desire's Jutti,3,100.0,0.0,0,0,0
Dangerous desire's Jutti,4,100.0,0.0,0,0,0
Dangerous desire's Jutti,5,100.0,0.0,0,0,0
Dangerous desire's Jutti,6,100.0,0.0,0,0,0
Dangerous desire's Jutti,7,45.0,25.0,0,1,0
Dangerous desire's Jutti,8,40.0,25.0,0,2,0
Dangerous desire's Jutti,9,35.0,25.0,0,2,0
Dangerous desire's Jutti,10,30.0,25.0,1,2,0
Dangerous desire's Jutti,11,25.0,25.0,1,2,1
Dangerous desire's Jutti,12,20.0,25.0,1,2,2
Dangerous desire's Jutti,13,15.0,25.0,1,2,3
Dangerous desire's Jutti,14,5.0,25.0,1,2,5
Dangerous desire's Jutti,15,1.0,25.0,1,2,8
Dangerous desire's Knee Socks,1,100.0,0.0,0,0,0
Dangerous desire's Knee Socks,2,100.0,0.0,0,0,0
Dangerous desire's Knee Socks,3,100.0,0.0,0,0,0
Dangerous desire's Knee Socks,4,100.0,0.0,0,0,0
Dangerous desire's Knee Socks,5,100.0,0.0,0,0,0
Dangerous desire's Knee Socks,6,100.0,0.0,0,0,1
Dangerous desire's Knee Socks,7,45.0,25.0,0,1,1
Dangerous desire's Knee Socks,8,40.0,25.0,0,2,1
Dangerous desire's Knee Socks,9,35.0,25.0,0,2,1
Dangerous desire's Knee Socks,10,30.0,25.0,1,2,2
Dangerous desire's Knee Socks,11,25.0,25.0,1,2,3
Dangerous desire's Knee Socks,12,20.0,25.0,1,2,5
Dangerous desire's Knee Socks,13,15.0,25.0,1,2,9
Dangerous desire's Knee Socks,14,5.0,25.0,1,2,14
Dangerous desire's Knee Socks,15,1.0,25.0,1,2,23
Dangerous desire's Leggings,1,100.0,0.0,0,0,0
Dangerous desire's Leggings,2,100.0,0.0,0,0,0
Dangerous desire's Leggings,3,100.0,0.0,0,0,0
Dangerous desire's Leggings,4,100.0,0.0,0,0,0
Dangerous desire's Leggings,5,100.0,0.0,0,0,0
Dangerous desire's Leggings,6,100.0,0.0,0,0,1
Dangerous desire's Leggings,7,45.0,25.0,0,1,1
Dangerous desire's Leggings,8,40.0,25.0,0,2,1
Dangerous desire's Leggings,9,35.0,25.0,0,2,1
Dangerous desire's Leggings,10,30.0,25.0,1,2,2
Dangerous desire's Leggings,11,25.0,25.0,1,2,3
Dangerous desire's Leggings,12,20.0,25.0,1,2,5
Dangerous desire's Leggings,13,15.0,25.0,1,2,9
Dangerous desire's Leggings,14,5.0,25.0,1,2,14
Dangerous desire's Leggings,15,1.0,25.0,1,2,23
Dangerous desire's Longbow,1,100.0,0.0,0,0,1
Dangerous desire's Longbow,2,100.0,0.0,0,0,2
Dangerous desire's Longbow,3,100.0,0.0,0,0,2
Dangerous desire's Longbow,4,100.0,0.0,0,0,3
Dangerous desire's Longbow,5,100.0,0.0,0,0,3
Dangerous desire's Longbow,6,100.0,0.0,0,0,3
Dangerous desire's Longbow,7,45.0,25.0,0,1,4
Dangerous desire's Longbow,8,40.0,25.0,0,2,4
Dangerous desire's Longbow,9,35.0,25.0,0,2,5
Dangerous desire's Longbow,10,30.0,25.0,1,2,8
Dangerous desire's Longbow,11,25.0,25.0,1,2,13
Dangerous desire's Longbow,12,20.0,25.0,1,2,20
Dangerous desire's Longbow,13,15.0,25.0,1,2,34
Dangerous desire's Longbow,14,5.0,25.0,1,2,51
Dangerous desire's Longbow,15,1.0,25.0,1,2,86
Dangerous desire's Mace,1,100.0,0.0,0,0,1
Dangerous desire's Mace,2,100.0,0.0,0,0,2
Dangerous desire's Mace,3,100.0,0.0,0,0,2
Dangerous desire's Mace,4,100.0,0.0,0,0,3
Dangerous desire's Mace,5,100.0,0.0,0,0,3
Dangerous desire's Mace,6,100.0,0.0,0,0,3
Dangerous desire's Mace,7,45.0,25.0,0,1,4
Dangerous desire's Mace,8,40.0,25.0,0,2,4
Dangerous desire's Mace,9,35.0,25.0,0,2,5
Dangerous desire's Mace,10,30.0,25.0,1,2,8
Dangerous desire's Mace,11,25.0,25.0,1,2,13
Dangerous desire's Mace,12,20.0,25.0,1,2,20
Dangerous desire's Mace,13,15.0,25.0,1,2,34
Dangerous desire's Mace,14,5.0,25.0,1,2,51
Dangerous desire's Mace,15,1.0,25.0,1,2,86
Dangerous desire's Mask,1,100.0,0.0,0,0,0
Dangerous desire's Mask,2,100.0,0.0,0,0,0
Dangerous desire's Mask,3,100.0,0.0,0,0,0
Dangerous desire's Mask,4,100.0,0.0,0,0,0
Dangerous desire's Mask,5,100.0,0.0,0,0,0
Dangerous desire's Mask,6,100.0,0.0,0,0,0
Dangerous desire's Mask,7,45.0,25.0,0,1,0
Dangerous desire's Mask,8,40.0,25.0,0,2,0
Dangerous desire's Mask,9,35.0,25.0,0,2,0
Dangerous desire's Mask,10,30.0,25.0,1,2,1
Dangerous desire's Mask,11,25.0,25.0,1,2,2
Dangerous desire's Mask,12,20.0,25.0,1,2,3
Dangerous desire's Mask,13,15.0,25.0,1,2,6
Dangerous desire's Mask,14,5.0,25.0,1,2,9
Dangerous desire's Mask,15,1.0,25.0,1,2,15
Dangerous desire's Mecha Glove,1,100.0,0.0,0,0,0
Dangerous desire's Mecha Glove,2,100.0,0.0,0,0,1
Dangerous desire's Mecha Glove,3,100.0,0.0,0,0,1
Dangerous desire's Mecha Glove,4,100.0,0.0,0,0,1
Dangerous desire's Mecha Glove,5,100.0,0.0,0,0,1
Dangerous desire's Mecha Glove,6,100.0,0.0,0,0,1
Dangerous desire's Mecha Glove,7,45.0,25.0,0,1,2
Dangerous desire's Mecha Glove,8,40.0,25.0,0,2,2
Dangerous desire's Mecha Glove,9,35.0,25.0,0,2,2
Dangerous desire's Mecha Glove,10,30.0,25.0,1,2,4
Dangerous desire's Mecha Glove,11,25.0,25.0,1,2,6
Dangerous desire's Mecha Glove,12,20.0,25.0,1,2,10
Dangerous desire's Mecha Glove,13,15.0,25.0,1,2,17
Dangerous desire's Mecha Glove,14,5.0,25.0,1,2,25
Dangerous desire's Mecha Glove,15,1.0,25.0,1,2,43
Dangerous desire's Mitten,1,100.0,0.0,0,0,0
Dangerous desire's Mitten,2,100.0,0.0,0,0,0
Dangerous desire's Mitten,3,100.0,0.0,0,0,0
Dangerous desire's Mitten,4,100.0,0.0,0,0,0
Dangerous desire's Mitten,5,100.0,0.0,0,0,0
Dangerous desire's Mitten,6,100.0,0.0,0,0,0
Dangerous desire's Mitten,7,45.0,25.0,0,1,0
Dangerous desire's Mitten,8,40.0,25.0,0,2,0
Dangerous desire's Mitten,9,35.0,25.0,0,2,0
Dangerous desire's Mitten,10,30.0,25.0,1,2,0
Dangerous desire's Mitten,11,25.0,25.0,1,2,1
Dangerous desire's Mitten,12,20.0,25.0,1,2,2
Dangerous desire's Mitten,13,15.0,25.0,1,2,3
Dangerous desire's Mitten,14,5.0,25.0,1,2,5
Dangerous desire's Mitten,15,1.0,25.0,1,2,8
Dangerous desire's Muff,1,100.0,0.0,0,0,0
Dangerous desire's Muff,2,100.0,0.0,0,0,0
Dangerous desire's Muff,3,100.0,0.0,0,0,0
Dangerous desire's Muff,4,100.0,0.0,0,0,0
Dangerous desire's Muff,5,100.0,0.0,0,0,0
Dangerous desire's Muff,6,100.0,0.0,0,0,0
Dangerous desire's Muff,7,45.0,25.0,0,1,0
Dangerous desire's Muff,8,40.0,25.0,0,2,0
Dangerous desire's Muff,9,35.0,25.0,0,2,0
Dangerous desire's Muff,10,30.0,25.0,1,2,0
Dangerous desire's Muff,11,25.0,25.0,1,2,1
Dangerous desire's Muff,12,20.0,25.0,1,2,2
Dangerous desire's Muff,13,15.0,25.0,1,2,3
Dangerous desire's Muff,14,5.0,25.0,1,2,5
Dangerous desire's Muff,15,1.0,25.0,1,2,8
Dangerous desire's Onesie,1,100.0,0.0,0,0,0
Dangerous desire's Onesie,2,100.0,0.0,0,0,0
Dangerous desire's Onesie,3,100.0,0.0,0,0,0
Dangerous desire's Onesie,4,100.0,0.0,0,0,1
Dangerous desire's Onesie,5,100.0,0.0,0,0,1
Dangerous desire's Onesie,6,100.0,0.0,0,0,1
Dangerous desire's Onesie,7,45.0,25.0,0,1,1
Dangerous desire's Onesie,8,40.0,25.0,0,2,1
Dangerous desire's Onesie,9,35.0,25.0,0,2,1
Dangerous desire's Onesie,10,30.0,25.0,1,2,3
Dangerous desire's Onesie,11,25.0,25.0,1,2,4
